TransactionType,IsFraud,Year,Month,Day,hour,un_amount,standardised_amount,per_100k,FraudCount
0,0,2023,12,08,17,1,1.58920681456021,3.0,2
1,0,2024,07,05,15,0,0.3383956742541587,6.0,2
1,0,2023,12,21,11,1,1.562785865238318,8.0,3
1,0,2024,10,02,05,1,-0.48547899238599657,8.0,1
0,0,2024,08,08,19,1,-0.4444159425739882,9.0,1
0,0,2023,11,26,21,0,-0.14145202618284075,2.0,1
1,0,2024,10,12,13,0,0.06154073061196023,1.0,1
1,0,2024,10,16,02,1,-1.3246751751640107,1.0,1
1,0,2024,08,03,19,1,-1.7087183364566336,4.0,1
1,0,2024,01,08,23,1,0.6187170242623888,8.0,1
1,0,2023,11,09,13,1,1.6296667096645288,9.0,1
0,0,2024,05,28,12,0,0.4328344492903193,2.0,1
0,0,2024,05,18,02,1,1.2140168551264314,6.0,1
0,0,2024,05,27,16,1,-1.2098331322573894,6.0,1
0,0,2023,11,27,22,1,1.6492865696962669,6.0,2
0,1,2024,07,18,12,1,1.445448009748154,1.0,3
1,0,2024,07,12,13,1,0.8067695696195942,3.0,2
1,0,2024,09,29,20,1,-0.5007589116474631,2.0,1
1,0,2023,11,20,14,1,1.376071352738401,1.0,4
0,0,2023,11,09,08,1,-0.6817469208306963,6.0,1
0,0,2023,12,04,11,0,-0.370630016666643,8.0,1
1,0,2024,08,24,09,1,-1.385018377183886,6.0,2
0,0,2024,01,31,21,1,-1.2009660647730809,9.0,3
0,0,2023,11,27,14,1,-1.4464084339263028,4.0,1
0,0,2024,04,25,15,1,0.5658404615549454,1.0,2
1,0,2024,01,22,23,1,0.5101699753164805,2.0,1
1,0,2024,04,18,19,1,1.5852481784902022,4.0,2
0,0,2024,05,23,09,0,0.23121438941646677,6.0,3
0,0,2024,01,05,11,1,1.3894170172476221,6.0,1
0,0,2023,12,27,08,0,-0.3163599586000549,4.0,1
1,0,2024,09,05,14,1,-1.4247711253895345,6.0,2
0,0,2024,03,12,15,1,1.1826389447011147,8.0,2
1,0,2024,08,02,12,0,0.24181466008379088,6.0,1
0,0,2024,02,26,14,1,-1.4267123129545123,8.0,2
1,0,2024,02,14,22,0,-0.19091071221337735,4.0,1
0,0,2023,11,08,14,1,-1.0759951824649157,4.0,1
1,0,2024,06,22,01,1,-0.47015747624813753,6.0,1
1,0,2024,01,23,06,1,-1.1412468158990914,9.0,1
0,0,2023,12,04,12,1,-0.44815272863656996,4.0,1
0,0,2024,05,27,06,0,0.31293145308929177,8.0,1
0,0,2023,10,23,08,1,-1.5845793916763158,6.0,1
0,0,2024,01,29,08,1,-0.6539671402133205,6.0,1
0,0,2024,05,27,14,0,0.3677561361744452,1.0,1
0,0,2024,01,23,13,1,1.6008608727628073,2.0,1
1,0,2024,04,11,23,1,0.9704602110363307,9.0,1
1,0,2024,05,24,01,1,-1.3373483568382218,8.0,2
1,0,2024,09,08,04,1,1.2237158601385871,8.0,5
0,0,2023,12,26,22,1,1.0537787544502621,4.0,1
1,0,2023,10,31,16,1,1.5051603258094115,6.0,2
0,0,2024,03,21,14,1,-0.8130959908523595,1.0,2
1,0,2024,07,07,01,1,-0.9663666147328054,3.0,2
1,0,2023,11,10,23,1,0.699338703523548,8.0,1
0,0,2023,12,23,16,1,0.5286667196856244,4.0,1
0,0,2024,04,22,00,1,-1.301526513451653,6.0,1
1,0,2024,04,15,02,1,-1.0033115737819684,8.0,1
1,0,2024,04,11,13,1,-1.2332105767899053,3.0,2
1,0,2024,04,28,20,0,-0.1943771185794088,4.0,1
0,0,2023,11,29,07,0,-0.30632817857676004,2.0,3
0,0,2024,02,03,13,1,0.46650712072994843,9.0,1
0,0,2023,12,07,16,1,0.9838058755455518,9.0,1
0,0,2023,11,01,04,1,0.5072165970926218,4.0,1
1,0,2023,12,19,07,1,1.0800125178283881,1.0,2
1,0,2024,01,26,06,1,1.545322109966252,1.0,1
0,0,2024,02,05,01,1,1.531061314176399,2.0,2
1,0,2024,08,17,18,1,-1.1842926501524698,2.0,1
0,0,2024,04,16,12,0,0.21678720612104396,6.0,2
1,0,2024,01,11,09,0,0.12109359198038035,2.0,1
1,0,2024,09,01,14,1,-0.6096664668554387,8.0,2
1,0,2024,02,23,10,1,1.0692389268427624,2.0,1
0,0,2024,06,02,11,1,1.440137475195394,8.0,3
1,0,2024,02,17,08,1,-0.6390061303375287,6.0,2
1,0,2023,12,25,01,1,-1.0329978779006617,4.0,1
1,0,2024,08,01,04,1,1.511074015069861,6.0,2
1,0,2024,10,15,18,1,0.8075668430837816,8.0,1
1,0,2024,09,06,00,1,0.7524579146766136,6.0,1
0,0,2024,10,12,23,1,-0.7415493634574707,2.0,2
0,0,2023,11,06,19,1,0.7007114004444964,8.0,2
0,0,2024,03,26,05,1,0.8741495765625134,2.0,2
1,0,2024,04,18,17,1,-0.6950301900253288,1.0,1
1,0,2023,10,29,22,1,-1.2635346996799484,6.0,1
1,0,2023,12,04,11,0,0.19408224442353808,6.0,1
1,0,2024,06,15,00,1,1.3320687903279977,2.0,2
1,1,2024,09,22,00,0,0.25149286665775067,8.0,4
1,0,2024,07,08,21,1,-1.2120100354552572,4.0,3
1,0,2023,11,12,01,0,-0.3485282096768267,6.0,2
0,0,2024,08,19,23,1,-1.5845793916763158,6.0,2
1,0,2024,04,22,13,0,-0.015711601661416538,2.0,1
0,0,2024,02,01,08,1,-0.9381431341005775,4.0,1
1,0,2024,02,04,12,1,-1.3438721336190929,8.0,1
1,0,2024,06,26,17,1,0.5956168922391553,8.0,3
1,0,2024,01,09,01,0,0.16784154823268016,8.0,1
1,0,2023,11,30,01,0,0.07906688119861499,9.0,2
0,0,2024,01,13,11,1,-1.6188621506363667,2.0,2
1,0,2024,04,05,21,1,0.7638831900590533,3.0,1
1,0,2024,06,15,01,1,-1.28313376127349,3.0,1
1,0,2023,10,22,01,1,-0.7713951222690013,9.0,2
0,0,2024,08,02,01,1,-1.2908222505933478,6.0,1
0,0,2024,10,18,06,0,-0.27538703535356335,6.0,1
1,0,2024,02,03,10,1,-0.750839332518435,6.0,1
1,0,2024,01,16,06,1,-0.9833728043645557,1.0,2
1,0,2024,01,29,16,1,-0.610463740319626,4.0,3
0,0,2024,08,13,04,0,0.2323583035172572,6.0,2
1,0,2024,10,16,04,1,0.8254396343070395,1.0,1
0,0,2024,10,16,11,0,0.1843347097222577,8.0,3
1,0,2024,09,28,07,1,1.6070449417198076,9.0,1
0,0,2024,02,22,14,1,-1.6380036465895924,3.0,1
0,0,2023,12,18,19,0,0.07946898433707458,6.0,1
0,0,2024,09,09,12,0,-0.23306914643705165,8.0,2
1,0,2024,05,30,07,1,1.4555352522733056,1.0,2
0,0,2024,10,21,01,0,0.3956468417955341,6.0,1
1,0,2024,06,14,05,1,1.092768893255384,3.0,1
0,0,2024,01,06,09,0,0.20848862928076486,3.0,1
1,0,2024,07,11,03,1,-1.435163411674897,4.0,2
1,0,2024,06,15,17,1,-1.717148636738822,3.0,1
0,1,2023,10,27,21,0,0.17759601574669273,6.0,3
0,0,2024,07,09,22,0,0.2265208751968602,8.0,1
1,0,2024,06,10,12,1,-1.2668277857276782,3.0,1
0,0,2023,12,14,17,1,1.654721894878204,4.0,3
1,0,2024,06,02,10,0,0.17278464371064106,6.0,2
1,0,2024,03,29,03,1,-1.447753399596323,8.0,2
0,0,2024,07,05,23,1,1.6181651733420364,6.0,1
1,0,2024,06,13,12,1,-1.692218242154324,8.0,1
1,0,2024,06,17,02,0,0.010536027342173578,3.0,2
0,0,2024,03,10,18,0,-0.40438588185905716,6.0,1
1,0,2024,01,21,09,0,-0.3475922799579981,8.0,4
0,0,2024,09,24,16,1,-0.44569851292941975,4.0,1
1,0,2024,08,29,22,1,0.7519587521599053,4.0,2
0,0,2024,04,21,10,1,1.4851730267028744,2.0,1
1,0,2023,10,25,02,0,0.21384076070991725,4.0,2
0,0,2024,03,10,03,1,-0.5906358959059261,1.0,1
1,0,2023,12,12,01,1,1.012819696829235,6.0,1
1,0,2023,12,18,06,0,-0.3306276872026402,1.0,4
1,0,2023,11,28,11,0,0.30852911700443186,6.0,2
1,0,2024,07,26,17,1,1.0675611861616032,3.0,1
0,0,2024,01,23,00,1,0.4387273401125727,4.0,1
1,0,2023,11,03,13,0,0.005336417793126425,6.0,1
0,0,2024,05,01,22,1,-1.4634492876217133,3.0,1
1,0,2024,09,13,02,0,-0.3565702724460195,2.0,2
1,0,2024,02,27,22,1,1.048232504264612,2.0,1
0,0,2024,01,20,22,1,-0.6282533377900992,1.0,3
1,0,2024,08,02,18,1,-1.1195956417368589,1.0,2
0,1,2024,08,13,06,1,-0.7915418760683761,3.0,1
1,0,2024,05,03,15,1,-0.5658302919506052,9.0,1
1,0,2024,08,02,20,1,-1.6871226247962576,1.0,1
0,0,2024,03,14,04,1,1.3892714281802487,6.0,1
0,0,2024,01,15,08,0,0.3280033879687966,9.0,2
1,0,2024,06,27,02,1,0.4222619098739234,8.0,1
0,0,2024,02,13,05,1,0.6083455364152228,8.0,1
0,0,2024,03,19,17,1,-0.7097624170809624,6.0,1
0,0,2023,11,06,10,0,-0.12481327562588986,4.0,1
0,0,2024,10,18,21,1,0.865740074718521,6.0,1
1,0,2024,01,02,00,0,-0.12511831938610066,3.0,2
0,0,2023,12,04,16,0,0.18468135035886085,8.0,1
0,0,2024,10,17,01,1,1.3284567948945931,3.0,2
0,0,2024,06,06,09,0,-0.11398422213840773,1.0,3
1,0,2024,05,30,02,1,-0.9310647323011414,9.0,1
1,0,2023,11,15,05,1,1.3849522858481738,9.0,4
0,1,2024,01,08,08,1,-1.302628830676051,6.0,1
1,0,2024,07,07,21,1,-0.8476283310707646,6.0,3
0,0,2024,09,02,11,0,-0.09251330110720885,6.0,1
0,0,2024,10,03,11,0,-0.272253403998671,2.0,2
0,0,2024,01,02,19,1,-1.4188574361290849,8.0,2
0,0,2024,08,04,03,1,1.2683562413203402,6.0,1
1,0,2024,06,11,19,1,1.2470725062329073,8.0,1
0,0,2023,12,17,07,1,1.6042718166269823,8.0,2
1,0,2024,02,20,20,1,0.6246237807101065,4.0,1
0,0,2024,05,30,23,1,1.261596748906579,8.0,1
0,0,2024,01,10,08,0,-0.1625139112628478,1.0,2
1,0,2024,01,09,16,1,1.5718817155427844,4.0,1
1,0,2024,04,15,22,0,-0.15376470159498423,1.0,1
1,0,2023,12,20,13,1,1.3302107965158054,6.0,1
1,0,2024,09,02,12,0,-0.2262611243341658,4.0,2
1,0,2023,11,11,05,1,-1.2284685328811742,2.0,2
1,0,2024,10,03,16,1,1.728833662983956,4.0,1
0,0,2024,05,25,03,0,-0.1708679506049834,9.0,1
1,0,2024,02,24,02,1,1.3881621781431184,6.0,3
1,0,2024,02,08,00,1,0.539107535660111,1.0,2
1,0,2024,03,04,13,1,-1.0919614501868564,6.0,3
1,0,2024,09,13,12,1,-1.7291077387016305,6.0,1
1,0,2024,01,15,11,1,0.9710495001185561,3.0,2
0,0,2024,04,10,21,1,1.3922872017186962,1.0,1
0,0,2024,07,30,08,0,-0.3818889045435131,4.0,1
0,0,2024,06,22,04,1,-1.0438199985754117,9.0,3
0,0,2024,08,28,07,1,-1.0831013155152802,6.0,2
0,0,2024,05,07,22,0,-0.20065824691465772,6.0,2
1,0,2024,09,27,16,1,-1.149157155226375,6.0,1
0,0,2024,03,07,11,1,1.144827384060444,6.0,1
1,0,2024,05,12,21,1,0.7606317008877157,6.0,1
0,0,2024,10,18,07,1,-0.8230237786846736,3.0,1
0,0,2024,05,04,04,1,-1.106804602246203,4.0,4
0,0,2023,11,16,17,1,1.078459567776406,8.0,1
1,0,2024,04,27,21,1,-0.9571043769227695,9.0,1
0,0,2024,09,15,00,1,1.3754543324052473,3.0,1
0,0,2023,12,23,00,1,0.9482544118555333,3.0,1
1,0,2024,05,04,16,1,1.0427971790826744,9.0,4
0,0,2024,01,23,02,1,-0.5107629604198299,6.0,1
0,0,2023,10,27,20,1,0.4508805608318788,8.0,2
0,0,2024,08,09,10,1,-0.9422126951742984,6.0,1
1,0,2024,09,17,04,1,-0.6263121502251217,9.0,1
1,0,2024,06,28,03,1,1.3809104560253807,4.0,1
0,0,2024,09,20,17,1,-1.4331390303571345,3.0,1
1,0,2024,05,25,21,1,-0.8324662696257432,6.0,1
0,0,2023,12,11,10,1,-0.9461505328061102,6.0,2
1,0,2024,07,13,23,1,-0.8014349998370298,6.0,1
0,0,2024,07,17,05,0,0.31284132652377517,4.0,1
1,0,2024,05,19,12,1,1.1557881609898355,8.0,2
1,0,2024,02,18,01,1,-1.5995681328030358,6.0,1
0,0,2024,10,20,04,1,-1.2103600260250262,1.0,1
1,0,2024,07,28,12,1,1.5794523470461972,4.0,1
1,0,2024,10,02,03,1,1.1633795909314442,8.0,3
0,0,2024,10,09,09,0,-0.05219899507026318,6.0,2
1,0,2024,03,12,23,0,-0.03917223994671708,6.0,1
0,0,2023,11,20,14,1,1.0971019012129233,1.0,1
1,0,2023,10,31,18,1,-1.1886048596718128,8.0,2
0,0,2024,04,08,22,0,-0.08474161803456634,6.0,2
1,0,2024,04,16,23,0,0.3899688681679746,1.0,2
0,0,2024,08,02,12,1,1.312136953723317,9.0,2
0,0,2024,02,29,12,1,-0.8823825212965959,6.0,1
1,0,2024,07,27,21,0,0.32432206440807126,6.0,3
0,0,2024,03,21,05,1,1.5185753184459534,1.0,2
1,0,2024,06,20,05,1,-1.6568539644080713,8.0,1
1,0,2024,10,11,14,0,0.33813222737034054,6.0,4
1,0,2023,12,18,01,1,1.1377143181973473,9.0,1
0,0,2023,11,12,01,1,-0.6477276087544639,8.0,1
1,0,2023,10,27,18,0,0.029358613909724333,8.0,2
1,0,2024,01,16,00,1,1.2186895709078416,8.0,1
1,0,2023,12,23,06,0,0.19328497095935077,8.0,1
0,0,2023,12,09,02,1,1.1709016927457327,6.0,1
1,0,2024,07,01,16,1,1.257887694094925,6.0,1
1,0,2024,04,07,21,0,-0.0018529090100226958,1.0,1
0,0,2024,04,27,01,1,-1.039313670299571,9.0,3
1,0,2023,12,26,23,1,-1.1566099289133427,6.0,1
1,0,2024,03,25,04,1,-0.4940826129864865,6.0,1
1,0,2024,02,19,23,1,0.6824434388955108,1.0,1
0,0,2023,12,29,20,1,1.4283170294872265,6.0,2
1,0,2024,02,05,03,1,-1.202311030443101,1.0,2
1,0,2024,06,05,05,1,-0.48518088143851784,2.0,1
0,0,2024,04,11,19,1,-1.6124215676082803,6.0,1
1,0,2024,07,04,17,1,-1.5779377570789994,8.0,1
1,0,2024,01,09,17,0,-0.3839271514867396,4.0,2
1,0,2024,09,01,07,1,0.6196945508576096,9.0,2
1,0,2024,05,28,18,1,0.4751315397686347,3.0,1
0,0,2023,12,22,19,1,-1.0493731815737941,4.0,1
1,0,2023,12,12,13,1,1.0754160629870304,2.0,1
0,0,2024,02,09,17,1,-1.2562344478730862,6.0,1
0,0,2024,03,09,04,1,1.5734485312202309,1.0,1
0,0,2023,10,30,23,1,1.5641516293465345,9.0,2
0,0,2024,10,07,05,1,-0.6184988702760867,9.0,2
0,0,2024,09,12,01,1,-0.7364814773503328,6.0,2
1,0,2024,01,05,01,1,0.4781750445580105,9.0,1
0,0,2024,09,26,08,1,-1.201430563226129,9.0,1
0,0,2024,07,03,15,1,1.2107237690787016,9.0,2
1,0,2023,12,26,23,1,0.6326311794156392,6.0,1
1,0,2024,08,29,13,1,-1.118264541692303,2.0,1
0,0,2024,02,12,09,0,-0.10928377510606896,9.0,2
0,0,2023,11,29,20,1,0.8384733222433177,6.0,2
0,0,2024,07,24,07,0,0.2612958638608875,9.0,1
0,0,2024,07,30,22,1,-0.8881228902387439,6.0,3
0,0,2024,07,28,13,1,0.5323619088718138,6.0,1
0,0,2023,12,16,12,1,-1.0498238144013783,9.0,2
0,0,2023,12,01,09,1,1.1525158733803016,3.0,1
1,0,2024,10,03,15,1,0.5654452912292177,1.0,4
1,0,2024,08,26,16,1,1.2304198900504921,8.0,1
1,0,2024,07,20,17,1,0.544397271774675,8.0,2
1,0,2024,10,07,20,1,1.4512715724430871,6.0,3
0,0,2023,12,11,05,1,1.1868055651530847,8.0,1
0,0,2023,10,29,21,1,-1.2907737209042234,2.0,2
1,0,2024,01,08,10,1,-0.9442232108665966,8.0,3
1,0,2024,03,27,21,0,0.37284482071977915,9.0,2
0,0,2024,01,09,17,1,-0.7167021626257574,6.0,2
0,0,2024,09,07,00,1,-0.4641536604221712,1.0,1
1,0,2024,07,10,16,1,0.6873588031225435,8.0,1
0,0,2024,09,03,05,1,-0.5784549439356916,8.0,1
0,0,2024,08,29,03,0,-0.28726987637631907,3.0,1
1,0,2023,12,23,06,0,0.09002765812800635,2.0,1
1,0,2024,03,04,12,1,-0.7891847197394747,1.0,2
0,0,2024,09,28,02,0,-0.13910180266667152,3.0,1
0,0,2024,04,05,00,1,1.6802901082340522,6.0,2
0,0,2024,05,25,15,0,0.26492172491975635,9.0,1
0,0,2024,02,09,13,1,-0.7210005065196364,6.0,1
0,0,2024,03,10,15,1,1.3248309338357245,1.0,1
1,0,2023,12,04,04,0,-0.2199037350588641,4.0,1
1,0,2023,11,23,09,1,0.5930170874646317,3.0,2
1,0,2024,08,21,01,1,0.47418174442434213,8.0,1
1,0,2024,05,08,11,1,-1.6989084064407647,1.0,2
1,0,2024,05,19,07,1,0.9577939621748519,6.0,2
1,0,2024,07,13,19,1,-1.3884015897971327,4.0,1
1,0,2024,03,18,06,1,1.0669996283303063,2.0,4
0,0,2024,07,01,11,1,1.469491004302948,3.0,1
1,0,2024,02,13,13,0,0.3116350171083961,1.0,3
1,0,2024,07,02,15,1,0.9179441545909546,1.0,3
0,0,2024,04,19,21,1,0.6740200714260544,8.0,1
0,0,2024,06,17,04,1,0.567455806921516,4.0,2
0,0,2023,12,12,02,1,-0.5861434332555493,3.0,1
1,0,2024,09,03,06,1,-0.44354934098248033,4.0,1
1,0,2024,06,13,22,1,-1.1676261683445908,6.0,3
1,0,2024,05,25,09,1,-1.0727644917317742,8.0,3
0,0,2024,02,24,01,1,-1.03873824684281,2.0,1
0,0,2024,01,21,23,1,0.7735960606966735,8.0,4
1,0,2023,10,30,21,1,1.3292471355460485,6.0,2
0,0,2023,10,27,09,1,-1.607762717452334,9.0,1
0,0,2024,05,24,02,1,-0.9850089481693226,9.0,2
0,0,2024,01,20,00,1,0.8024781585384473,8.0,1
1,0,2024,01,11,04,1,-0.5205174279338423,6.0,2
0,0,2024,06,07,10,1,-0.5858522551208027,6.0,1
0,0,2024,06,15,10,0,0.369627995612102,3.0,2
0,0,2023,12,30,13,1,0.6872548109315625,4.0,1
0,0,2024,02,01,22,1,0.4374863666335335,8.0,2
1,0,2023,11,22,10,1,0.7212394589441347,4.0,2
0,0,2024,05,27,05,1,1.6851014802701034,6.0,2
1,0,2024,03,08,03,1,1.661238738846343,8.0,2
0,0,2024,05,16,02,1,-1.4369936742361615,3.0,1
0,0,2023,11,18,16,1,-1.714035803822126,6.0,2
0,0,2024,05,08,00,1,-0.4729721982173552,1.0,1
0,0,2024,08,21,00,0,-0.17842471648293198,1.0,2
1,0,2023,12,10,06,1,0.8473473225403584,8.0,3
0,0,2024,02,28,22,1,1.2696804085521642,4.0,2
1,0,2024,03,16,23,0,0.22796983305786145,2.0,1
0,0,2024,03,25,03,1,-0.7035228856221059,3.0,2
0,0,2024,03,22,07,1,-0.7819815273108613,8.0,1
1,0,2024,03,04,21,1,-0.5929583881711672,6.0,1
0,0,2024,07,04,22,1,-0.7845120039580643,1.0,3
0,0,2024,10,14,03,1,-0.6162249076999702,4.0,1
1,0,2024,06,08,16,1,-0.6563104309167577,8.0,1
0,0,2024,01,22,20,1,0.4760605366747312,2.0,2
0,0,2024,06,27,11,1,1.0194890626774793,6.0,2
1,0,2024,10,04,21,1,-0.9844959200271499,6.0,1
1,0,2024,04,22,19,0,0.10262457886216464,8.0,1
1,0,2024,08,30,22,1,-0.6695035735458733,4.0,4
0,0,2024,08,31,13,1,-1.5865899073686138,1.0,1
0,0,2024,06,19,21,1,-1.1913502535137097,6.0,1
0,0,2023,10,26,22,1,1.4861574861108273,3.0,2
1,0,2024,01,23,22,0,-0.40729073039379154,6.0,1
1,0,2023,11,06,20,1,-1.4776754193479062,3.0,1
1,0,2024,01,27,20,0,0.12785308439414164,8.0,1
0,0,2024,07,03,11,0,-0.3244644166838364,8.0,1
1,0,2024,08,01,22,0,-0.2727941633917717,1.0,2
1,0,2024,06,14,23,1,-0.7721092019804038,8.0,1
0,0,2023,12,16,20,1,-1.51381617212015,1.0,1
0,0,2024,09,13,03,0,0.3989468606559959,4.0,2
0,0,2024,05,23,04,0,-0.024807451965882948,8.0,1
1,0,2024,02,21,12,0,-0.41053528675239687,3.0,1
0,0,2024,03,19,18,1,-0.5981649305329464,3.0,1
1,0,2024,07,14,15,1,1.4800982077830045,8.0,2
1,1,2023,12,12,15,0,0.193395895963064,8.0,1
1,0,2024,01,14,07,1,0.8189921184662211,8.0,2
1,0,2024,08,01,04,0,-0.13005448205132936,2.0,2
0,0,2024,09,04,09,0,-0.2696605320368793,9.0,2
0,0,2024,01,26,11,1,-0.7732045863920698,8.0,1
1,0,2024,08,04,21,0,-0.2336445698938128,3.0,3
0,0,2024,05,08,21,0,0.19737533047126793,3.0,2
1,0,2024,03,06,12,1,1.615121668552661,6.0,3
0,0,2024,02,29,01,1,1.1520097780508614,1.0,2
0,0,2024,06,03,13,1,-1.514259872135002,9.0,1
0,0,2024,07,28,10,0,0.18474374567344953,8.0,1
1,0,2024,07,15,21,1,0.8661075137933204,1.0,1
1,0,2024,06,19,03,1,1.1603846158311932,2.0,1
1,0,2023,12,11,14,0,0.04269734560621315,4.0,2
1,0,2024,07,04,23,0,0.16220517148151298,6.0,1
0,0,2024,02,18,17,0,-0.4232015356138757,9.0,1
0,0,2024,06,21,13,1,1.5043838507834206,4.0,1
0,0,2024,06,13,16,1,-0.6721657736349855,6.0,3
1,0,2024,07,11,15,1,1.1916238700018682,9.0,1
1,0,2024,07,06,02,1,1.21828053495665,8.0,2
1,0,2024,05,15,23,1,-0.4357083297825173,3.0,2
1,0,2024,05,06,20,1,-1.430573889646271,2.0,2
1,0,2024,05,28,14,1,-0.7073359326247405,9.0,3
1,0,2024,05,02,10,1,-1.6108062222417097,6.0,1
1,0,2024,08,16,23,0,0.06139514154458688,4.0,2
1,0,2024,09,23,02,1,-1.4863275696375207,6.0,1
0,0,2023,11,12,13,0,-0.3733476792576117,9.0,2
0,0,2024,06,16,21,1,-0.8940643107501218,2.0,1
1,0,2024,03,24,23,1,-1.6696588695241914,4.0,1
0,0,2024,05,21,01,1,0.8223129357648793,6.0,1
0,0,2024,09,02,15,1,1.3529434894642396,6.0,1
0,0,2024,05,15,17,0,0.0796769687190366,1.0,2
1,0,2024,03,14,16,1,-0.866194403567229,1.0,1
1,0,2023,12,26,18,1,-0.9546986909047437,1.0,1
0,0,2023,11,18,04,1,-0.5794463361563768,8.0,1
1,0,2023,12,28,03,1,-1.3345613661199325,6.0,2
0,0,2024,10,08,14,1,-1.1431810706513368,4.0,2
1,0,2023,11,12,13,1,-0.709609895200857,3.0,1
0,0,2024,09,28,16,1,0.599215022047096,1.0,1
0,0,2024,03,07,02,0,-0.02392005193617876,3.0,1
1,0,2023,12,23,03,1,1.6867930865767264,8.0,1
0,0,2024,05,01,16,1,-1.338256555306122,6.0,2
1,0,2024,09,02,10,0,-0.40985587110465466,8.0,2
0,0,2023,11,13,16,0,-0.3476477424598545,8.0,2
0,0,2024,08,28,23,0,-0.3918790876904158,1.0,1
1,0,2024,07,22,10,0,-0.2162986724381915,6.0,1
1,0,2024,07,08,02,0,-0.3850918640257261,6.0,1
1,0,2024,04,22,00,0,0.1458922631229692,9.0,1
1,0,2024,09,12,11,0,0.2756398534035256,9.0,1
1,0,2024,09,15,12,1,-1.363831701474702,6.0,2
1,0,2023,10,22,14,1,1.286769791936699,6.0,1
0,0,2024,01,28,23,0,0.201451824357721,3.0,1
0,0,2024,09,09,16,0,0.053727450662925384,2.0,2
0,0,2024,07,31,02,0,-0.4230559465465025,2.0,1
0,0,2024,03,19,06,1,-1.5393358557868735,2.0,3
1,0,2024,02,01,20,1,1.601658146226995,2.0,2
1,0,2023,10,30,04,1,-1.3064626761168816,8.0,2
1,0,2023,11,12,00,1,1.4578369461003502,3.0,1
1,0,2024,02,16,07,1,1.321572511851655,6.0,1
0,0,2024,09,07,17,1,-1.670289755482809,8.0,1
0,0,2024,06,10,13,1,-0.7389148946192868,6.0,1
0,0,2024,03,20,13,1,-0.981084976162975,9.0,1
0,0,2024,06,26,20,1,0.9273935783447563,8.0,1
1,0,2024,01,04,16,0,-0.12518764751342124,4.0,1
0,0,2024,01,03,23,1,-1.2541615368661991,9.0,1
0,0,2024,04,08,08,1,1.304240480021498,8.0,1
0,0,2024,02,05,08,1,-1.5514752108807153,1.0,1
0,0,2024,04,20,11,1,-1.5209431036087104,6.0,2
1,0,2024,08,30,04,1,-0.8865491417485657,6.0,3
1,0,2024,04,30,16,1,-1.5737018084997092,2.0,1
0,0,2024,01,23,12,0,-0.3273553995931065,6.0,1
0,0,2023,10,27,09,1,1.4156507806257481,3.0,4
1,0,2024,09,14,02,0,0.3463892073342273,6.0,4
1,0,2024,09,05,06,1,0.5122151550724392,6.0,3
1,0,2024,09,07,16,1,0.8985045476902502,3.0,1
1,0,2024,02,29,17,1,-1.435939886700888,8.0,1
0,0,2024,07,31,05,1,-0.6780309332063107,6.0,1
0,0,2024,03,13,18,0,-0.018893762705433182,1.0,4
1,0,2024,06,30,15,1,0.9963750650287818,6.0,2
0,0,2024,07,02,16,1,-1.2109839791709118,2.0,2
0,0,2023,11,25,21,1,0.49692137018550847,9.0,2
0,0,2023,12,27,07,1,-1.4581526186944174,6.0,4
1,0,2024,09,18,11,0,0.3320521506043214,9.0,2
0,0,2024,07,23,08,1,-1.5365973947577087,6.0,3
1,0,2024,05,01,22,1,1.6403917709610303,8.0,1
0,0,2024,04,23,07,1,-1.3132083029051786,8.0,1
0,0,2024,07,19,03,1,-0.7689547721873152,6.0,2
0,0,2024,02,03,08,0,0.08957702530042251,8.0,1
0,0,2024,01,08,03,1,1.27652309471871,8.0,3
1,0,2024,03,01,12,1,-1.6484236641258827,6.0,1
0,1,2024,01,03,16,1,0.4439754793507441,9.0,1
1,0,2024,08,04,09,1,0.4546658765835851,4.0,2
1,0,2024,02,28,00,1,1.4577329539093695,8.0,1
0,0,2024,10,01,00,1,1.3286647792765551,6.0,1
0,0,2024,10,21,06,1,0.48727089486247693,6.0,1
1,0,2024,10,15,21,0,-0.20311939543453986,6.0,1
1,0,2023,12,13,16,0,0.1322415548535374,9.0,2
0,0,2024,06,08,07,1,1.2003522812315355,6.0,1
0,0,2024,05,15,09,0,-0.04161952284113541,6.0,3
0,0,2024,01,25,01,1,1.6266024064369569,8.0,1
1,0,2024,07,04,08,1,0.848518967892077,6.0,2
1,0,2024,08,24,01,1,-1.2135629855072392,1.0,1
1,0,2024,10,15,20,1,-0.8905355090695019,6.0,3
1,0,2024,10,05,18,0,-0.1022608358084892,6.0,3
0,0,2024,02,23,16,1,-0.470420923131956,3.0,1
0,0,2023,11,07,09,1,-1.2660721091398834,9.0,1
0,0,2024,08,29,16,1,0.6102659255420042,1.0,1
0,0,2024,07,11,10,1,1.1749851194449172,6.0,1
0,0,2024,09,17,22,1,-0.4938815614172567,2.0,2
1,0,2023,10,31,14,1,-1.3868555725578826,8.0,1
0,0,2024,04,23,11,0,-0.2611817020655664,6.0,2
0,0,2024,01,05,10,0,-0.3145366288515223,6.0,1
0,0,2024,07,29,21,1,-1.6092671378151915,4.0,3
0,0,2024,04,10,03,1,1.035434531961224,2.0,1
0,0,2024,09,03,13,1,-0.45090505529119895,6.0,2
